stg_voyage_id,url,page_num
17,https://www.presidency.ucsb.edu/documents/statement-about-the-resignation-walter-e-hope-assistant-secretary-the-treasury,
17,https://www.loc.gov/item/2002699783/,
17,https://www.loc.gov/item/2002699783/,1
17,https://nyti.ms/3C1qbgT,1
17,https://nyti.ms/3BWoX6L,1
17,https://nyti.ms/3ldUf31,1
17,https://drive.google.com/file/d/1lLLsPeY-I1ARO9mp30oR5hfsaF3n4yTQ/view?usp=drive_link,2
17,https://drive.google.com/file/d/10IkJMe3aqOilFdBc0avq9oIQ8U1RK_WR/view?usp=drive_link,
17,https://nyti.ms/3ldbVf7,3
17,https://en.wikipedia.org/wiki/National_Foreign_Trade_Council,
18,https://www.britishpathe.com/video/hoover-and-wife-leave-for-vacation-aka-newsflashes/query/hoover,17
18,https://drive.google.com/drive/folders/1olF6VlsojDg09fw7IfHU1fB7_9bk1iXz?usp=drive_link,
18,https://drive.google.com/drive/folders/16gIHDy6USt6bPIV-sffC6CWcZnXXpe05?usp=sharing,
18,https://drive.google.com/file/d/14jQJ3enlp8Qm4APVMj0lSTbePCvEkbiF/view?usp=drive_link,
18,https://www.loc.gov/item/91719228/,
18,https://www.loc.gov/item/91719228/,
18,https://ir.uiowa.edu/cgi/viewcontent.cgi?article=12115\&context=annals-of-iowa,
18,https://ir.uiowa.edu/cgi/viewcontent.cgi?article=12115&context=annals-of-iowa,
18,https://sapelonerr.org/wp-content/uploads/2012/12/Historical-Building-on-Sapelo-Island2.pdf,
18,https://drive.google.com/file/d/1UVxafcFjNIfdWCyjDrIfiVlpN6gsuamo/view?usp=drive_link,
18,https://millercenter.org/president/franklin-d-roosevelt/key-events,
18,https://millercenter.org/president/franklin-d-roosevelt/key-events,
18,https://drive.google.com/file/d/1Ns_25ZtE5mIqs-d_QcmN74Z7mK-78nph/view?usp=drive_link,
18,https://drive.google.com/file/d/14-z0MnfK91i_Y8M5w6zTpkrwcXhxxu2G/view?usp=drive_link,
19,http://www.arlingtoncemetery.net/henrylat.htm,5
19,http://www.arlingtoncemetery.net/henrylat.htm,5
19,https://drive.google.com/file/d/1ArrE6smmcCFXzVwaGP7WJuwiFsJGuxiX/view?usp=sharing#page=6,5
20,http://www.fdrlibrary.marist.edu/daybyday/daylog/april-23rd-1933/,
20,https://drive.google.com/file/d/1gJ0yhJs_hPBCuvSgDql3Vbnr42fFwRlJ/view?usp=drive_link,
20,https://drive.google.com/file/d/1ArrE6smmcCFXzVwaGP7WJuwiFsJGuxiX/edit?disco=AAAAPlN3ct4,
20,https://nyti.ms/3C1oZtS,
20,https://www.google.com/books/edition/Time/JiEHAQAAIAAJ?hl=en&gbpv=1&dq=%20sequoia&pg=RA4-PA9&printsec=frontcover,
20,https://drive.google.com/file/d/1is4mY8yBM8jsBe0ohZeWMX0ZtBxfzK0I/view?usp=drive_link,
20,https://drive.google.com/file/d/1bUeQ5L72_hUb9QdV76b1eZSAcDfsBEd6/view?usp=drive_link,
20,https://drive.google.com/file/d/1s8m4sb-OF9PWfqrkXoheSnzcpIbx-WUT/view?usp=drive_link,
20,https://drive.google.com/file/d/1Fmh6yK_xVgiJfochwomvPdZ1957HhAcc/view?usp=drive_link,
20,https://drive.google.com/file/d/140U8oQa7zZYabbaTpCGuZ25m6gvtLl3R/view?usp=drive_link,
20,https://drive.google.com/file/d/1oPQ1qJTf_aq6f40gq6uy8iE7q0Rb6Ncd/view?usp=drive_link,
20,https://drive.google.com/file/d/1N0fjOptv1LpWgObCZr6Ifu6YfiVf1KJi/view?usp=drive_link,
20,https://drive.google.com/file/d/116YDY59BFVarxBtwCubbHIh60pXtKqMR/view?usp=drive_link,
21,https://eportfolios.macaulay.cuny.edu/sequoia/files/2021/10/1933-04-01-to-1933-04-30.pdf#page=9,
21,http://www.fdrlibrary.marist.edu/daybyday/daylog/april-30th-1933/,
21,https://drive.google.com/file/d/1Irf572OdWpA8W_ZH2FqXFKjWaL3qelTB/view?usp=drive_link,
21,https://drive.google.com/file/d/10o-6NIxUM7A8kKnKPXGhcyHaoNCoLGGe/view?usp=drive_link,
21,https://drive.google.com/file/d/1CSK3taLRYc-itLHYBCPjaJSo0GZuSE2l/view?usp=drive_link,
21,https://drive.google.com/file/d/1tdhxTbJ2PA7ShdtVwGPC4oBa58zFrR0I/view?usp=drive_link,
22,https://drive.google.com/file/d/1TrLed7K6YWkhboJQBe4UUZtTTqmuyfE6/view?usp=sharing,
22,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-14th-1933/,
22,https://drive.google.com/file/d/16QNUBxtUPatgyZSNjLR9sEO8a5zWd7fP/view?usp=drive_link,
22,https://drive.google.com/file/d/1NgwjX6r4FRz-bZkH4doDvcuWj269AWVq/view?usp=drive_link,
22,https://en.wikipedia.org/wiki/Bernarr_Macfadden,
22,https://en.wikipedia.org/wiki/Louis_Thomas_McFadden,
23,https://drive.google.com/file/d/1TrLed7K6YWkhboJQBe4UUZtTTqmuyfE6/view?usp=sharing,
23,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-20th-1933/,
23,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-21st-1933/,
23,https://drive.google.com/file/d/1zdXCXQPy_Qi5J-wiLVRIwkoOqyczxPnl/view?usp=drive_link,
24,https://drive.google.com/file/d/1TrLed7K6YWkhboJQBe4UUZtTTqmuyfE6/view?usp=sharing,
24,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-27th-1933/,
24,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-28th-1933/,
24,https://drive.google.com/file/d/16qJuagZZMUkYttOiZ6keMwJi_7TZxkct/view?usp=drive_link,
24,https://www.jfklibrary.org/sites/default/files/archives/JFKOH/Cahill%2C%20John%20F/JFKOH-JFC-01/JFKOH-JFC-01-TR.pdf,
24,"http://content.time.com/time/subscriber/article/0,33009,746634,00.html",
24,http://www.fdrlibrary.marist.edu/_resources/images/msf/msf00653,
24,"http://content.time.com/time/subscriber/article/0,33009,745608,00.html",
25,https://drive.google.com/file/d/1RrYQAP0IQ7Ay249xS89QBtMcM4YBVtyK/view?usp=sharing,
25,http://www.fdrlibrary.marist.edu/daybyday/daylog/june-4th-1933/,
25,http://www.hlchalfant.com/artists/jonas-lie,
25,http://Norwegiansinnewy00rygg_djvu.txt,16
25,https://nyti.ms/3aBpi2y,16
25,https://www.geni.com/people/Sonja-Lie/6000000016729038931,16
25,https://en.wikipedia.org/wiki/London_Economic_Conference,
25,https://en.wikipedia.org/wiki/Geological_Museum,
25,https://en.wikipedia.org/wiki/London,
25,https://en.wikipedia.org/wiki/Great_Depression,
25,https://en.wikipedia.org/wiki/Currency,
25,https://en.wikipedia.org/wiki/Exchange_rates,
25,https://en.wikipedia.org/wiki/Franklin_D._Roosevelt,
26,https://drive.google.com/file/d/1RrYQAP0IQ7Ay249xS89QBtMcM4YBVtyK/view?usp=sharing,
27,https://drive.google.com/file/d/1RrYQAP0IQ7Ay249xS89QBtMcM4YBVtyK/view?usp=sharing,
27,https://en.wikipedia.org/wiki/Harold\_Trowbridge\_Pulsifer,
27,https://en.wikipedia.org/wiki/Harold_Trowbridge_Pulsifer,
28,https://drive.google.com/file/d/1RrYQAP0IQ7Ay249xS89QBtMcM4YBVtyK/view?usp=sharing,
29,https://drive.google.com/file/d/1RrYQAP0IQ7Ay249xS89QBtMcM4YBVtyK/view?usp=sharing,
30,https://drive.google.com/file/d/1_gfWyYd_JSHeRP4FYGFv6I70ahxW0HEc/view?usp=sharing,
31,https://en.wikipedia.org/wiki/Manuel_C._Téllez,
31,https://en.wikipedia.org/wiki/Esteban_Gil_Borges,
31,https://www.wikiwand.com/en/articles/Rafael_Brache,
31,https://rowman.com/ISBN/9781498592284/An-Instrument-of-Peace-The-Full-Circled-Life-of-Ambassador-Guillermo-Belt-Ram%C3%ADrez,
31,https://time.com/archive/6774409/u-s-at-war-senor-senora/,
32,https://drive.google.com/file/d/14f-kQDHqqAog4aEzS-nljh3YBLmrn3qF/view?usp=drive_link,
33,https://drive.google.com/file/d/1_gfWyYd_JSHeRP4FYGFv6I70ahxW0HEc/view?usp=sharing,
33,http://www.fdrlibrary.marist.edu/daybyday/daylog/july-14th-1933/,
33,http://www.fdrlibrary.marist.edu/daybyday/daylog/july-15th-1933/,
33,http://www.fdrlibrary.marist.edu/daybyday/daylog/july-16th-1933/,
33,https://drive.google.com/file/d/1alPZ1sXZWu1_3PvvwHPrcgnuTLiHlcEg/view?usp=drive_link,
33,https://drive.google.com/drive/folders/1eCyiz4dVd-jjY59XNUGaf2XcZdhfsvZP?usp=drive_link,
33,https://drive.google.com/drive/folders/1O-BDCRZrUR-_Cax_tdLD-bcwWE0eeaN9?usp=drive_link,
33,https://drive.google.com/drive/folders/1bnTowIjhsfzmFHfbCoxzvI5tdUFgVbRZ?usp=drive_link,
33,https://drive.google.com/file/d/1OYOobBJefzYqMPm5IZY7wUP6DLiF-CG-/view?usp=drive_link,
33,https://dokumen.pub/the-secret-diary-of-harold-l-ickes-volume-i-the-first-thousand-days-19331936-1.html,65
34,https://drive.google.com/file/d/1_gfWyYd_JSHeRP4FYGFv6I70ahxW0HEc/view?usp=sharing,
34,http://www.fdrlibrary.marist.edu/daybyday/daylog/july-20th-1933/,
35,https://drive.google.com/file/d/1_gfWyYd_JSHeRP4FYGFv6I70ahxW0HEc/view?usp=sharing,
35,http://www.fdrlibrary.marist.edu/daybyday/daylog/july-22nd-1933/,
35,http://www.fdrlibrary.marist.edu/daybyday/daylog/july-23rd-1933/,
35,https://drive.google.com/file/d/1nkLC8fEhdCPevowKa7vqRBZeNnd8OqFs/view?usp=drive_link,
36,https://drive.google.com/file/d/1-dIfMbzeOa4mnM4WvLcUbEcobgvRSNeH/view?usp=sharing,
36,http://www.fdrlibrary.marist.edu/daybyday/daylog/september-9th-1933/,
36,http://www.fdrlibrary.marist.edu/daybyday/daylog/september-10th-1933/,
36,https://drive.google.com/file/d/1LJBwG_zkNz-Rm6AABUUeDUP0bQyMEUZU/view?usp=drive_link,
36,https://drive.google.com/file/d/1g9Fy42jJV4Fwp3j365QkNNEhy7h_qbdq/view?usp=drive_link,
36,https://drive.google.com/drive/folders/1M5S3_j_PQWozZAIvCm5Lf_9YDj1XQpkj?usp=drive_link,
37,https://en.wikipedia.org/wiki/Franklin_D._Roosevelt,
37,https://en.wikipedia.org/wiki/Cary_T._Grayson,
37,https://en.wikipedia.org/wiki/Samuel_Rosenman,
37,https://en.wikipedia.org/wiki/Dorothy_Rosenman,
37,https://en.wikipedia.org/wiki/Marguerite_LeHand,
37,https://en.wikipedia.org/wiki/Walter_N._Vernou,
37,https://www.dropbox.com/s/6df5vbzyebxl5x5/1933-09-01%20to%201933-09-31.pdf?dl=0,
37,http://www.fdrlibrary.marist.edu/daybyday/daylog/september-22nd-1933/,
37,http://www.fdrlibrary.marist.edu/daybyday/daylog/september-23rd-1933/,
37,http://www.fdrlibrary.marist.edu/daybyday/daylog/september-24th-1933/,
37,https://drive.google.com/file/d/1P6BaSsRBBc0MtSK2tDg6W7u3FaqbaiEq/view?usp=drive_link,
37,https://drive.google.com/file/d/1jj5lxoNnOdyeTBgUBwwJTH6_EsHRQ2Vs/view?usp=drive_link,
37,https://drive.google.com/file/d/1PB0eOmqPF1xhwDYCXU2OAzX3imCBxFp0/view?usp=drive_link,
37,"http://content.time.com/time/subscriber/article/0,33009,746112,00.html",
37,https://drive.google.com/file/d/1-koD1xuoOqBdoAFUCUryixKfdNp5AgBt/view?usp=drive_link,
38,https://drive.google.com/file/d/1d_jF0gK3DC4zdV0vqSnvfaERQjV5jvZZ/view?usp=sharing,
38,http://www.fdrlibrary.marist.edu/daybyday/daylog/october-8th-1933/,
39,https://drive.google.com/file/d/1d_jF0gK3DC4zdV0vqSnvfaERQjV5jvZZ/view?usp=sharing,
39,http://www.fdrlibrary.marist.edu/daybyday/daylog/october-15th-1933/,
39,https://drive.google.com/file/d/1LL7iVsL4mB2SW-HsuIKan3WBMxwHoGdM/view?usp=drive_link,
40,https://drive.google.com/file/d/1d_jF0gK3DC4zdV0vqSnvfaERQjV5jvZZ/view?usp=sharing,22
40,http://www.fdrlibrary.marist.edu/daybyday/daylog/october-20th-1933/,
40,http://www.fdrlibrary.marist.edu/daybyday/daylog/october-21st-1933/,
40,https://drive.google.com/file/d/1sAU0Rlpyo3W7oyN2M3Xk9YnFnUFskH3m/view?usp=drive_link,
40,https://drive.google.com/file/d/1Q7rzHQF7boVJ8Mhn9h2XgkCLCiqv_UyV/view?usp=drive_link,
40,https://drive.google.com/file/d/1ugjiAN27_LjNsBly_f5YNYVwnzPqOQIh/view?usp=drive_link,
40,https://drive.google.com/file/d/11uMXFxUBkN4kSr5X-FUn-mGYU5n3u4fF/view?usp=drive_link,
40,https://en.wikipedia.org/wiki/Henry\_Morgenthau\_Jr,
40,https://en.wikipedia.org/wiki/Henry_Morgenthau_Jr,
40,https://en.wikipedia.org/wiki/Jesse\_H.\_Jones,
40,https://en.wikipedia.org/wiki/Jesse_H._Jones,
40,https://en.wikipedia.org/wiki/London\_Economic\_Conference,
40,https://en.wikipedia.org/wiki/Dean\_Acheson,
40,https://en.wikipedia.org/wiki/Dean_Acheson,
41,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-5th-1934/,
41,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-6th-1934/,
41,https://drive.google.com/file/d/1QUZT_0xG1ICiKDemnP7K1I7lxDspYhVM/view?usp=drive_link,
42,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-12th-1934/,
42,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-13th-1934/,
42,https://drive.google.com/file/d/1PL1j6YdHj5ibicMHfmBHdGSjjrF9xOmh/view?usp=drive_link,
42,https://drive.google.com/file/d/1dA_-g-I_b7BbS6FP4pNXm4ebbYcfgx67/view?usp=drive_link,
43,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-18th-1934/,
43,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-19th-1934/,
43,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-20th-1934/,
43,https://drive.google.com/file/d/1u9MA09MhE31dYtEvUOYuQkkkqjRCpAYO/view?usp=drive_link,
43,https://drive.google.com/file/d/1uj1f7VC1jyHm9TEGCaZcEk-bGnr9r8hp/view?usp=drive_link,
43,https://drive.google.com/file/d/1ym6-dzR-ZgolKgvTAZow5iPHhM5EzUI-/view?usp=drive_link,
43,https://drive.google.com/file/d/1j72a2xdKX0nFpyBJQJ594zVpzb4UBkFj/view?usp=drive_link,
43,"http://content.time.com/time/subscriber/article/0,33009,747413,00.html",
44,http://www.fdrlibrary.marist.edu/daybyday/daylog/june-9th-1934/,
44,http://www.fdrlibrary.marist.edu/daybyday/daylog/june-10th-1934/,
44,https://drive.google.com/file/d/17kSvleb3QHhnuxdgAJ1sLO6YOybUJjaK/view?usp=drive_link,
44,https://drive.google.com/file/d/19AcBL2I42tSthGbe8hWVqcxleXw55wAz/view?usp=drive_link,
45,http://www.fdrlibrary.marist.edu/daybyday/daylog/june-20th-1934/,
45,http://www.fdrlibrary.marist.edu/daybyday/daylog/june-21st-1934/,
45,http://www.fdrlibrary.marist.edu/daybyday/daylog/june-22nd-1934/,
45,https://drive.google.com/file/d/123_AA3YgZpbFfBHKkjER1EU32UfrHcqz/view?usp=drive_link,
45,https://drive.google.com/file/d/1U4Ka08yzgrKK0FXd0TQcPesUzii6YdZp/view?usp=drive_link,
45,https://drive.google.com/file/d/1JLHOj14kPmv9IszZDH8RwwPgKFmLG2pC/view?usp=drive_link,
45,https://docs.google.com/document/d/1zERgj\_\_dEPmDao6FtKTUTT3sehhpqrZRFvNUJ4wUO2o/edit,
45,https://docs.google.com/document/d/1zERgj__dEPmDao6FtKTUTT3sehhpqrZRFvNUJ4wUO2o/edit,
45,https://drive.google.com/drive/folders/1SEx0xXovCyG4VotrGzIqAgwhoegN114T?usp=sharing,
45,https://drive.google.com/file/d/1eHRPH83dQ5SXWwkI2uNT6biW3LNC5f-k/view?usp=drive_link,
45,https://en.wikipedia.org/wiki/USS_Houston_\(CA-30\,
45,"https://en.wikipedia.org/wiki/Annapolis,_Maryland",
45,https://en.wikipedia.org/wiki/Caribbean,
45,"https://en.wikipedia.org/wiki/Portland,_Oregon",
45,https://en.wikipedia.org/wiki/National_Housing_Act_of_1934,
46,https://www.dropbox.com/s/n8mc0awwqgu02qr/U.S.%20Department%20of%20State%20Press%20Releases%2C%20Vol.%2010-11%2C%20p.%20101%20%28google%20books%29.png?dl=0,101
46,https://drive.google.com/file/d/1F9IOJjCs59gF3QZRgghrGF3CLWbDf6xg/view?usp=drive_link,
46,https://drive.google.com/file/d/1jE06ShacWX1-yE0lT9F173Djv3D6q2st/view?usp=drive_link,
46,https://drive.google.com/file/d/19YxPre-Zx3rbLZguobDAx9x-m4S10Uhi/view?usp=drive_link,
46,https://drive.google.com/file/d/1wUAF6ajY8jvgkf-P9rHWh2URpVKOSC4a/view?usp=drive_link,
46,https://drive.google.com/file/d/1dqqDlYLvmJ8zVLC5FSSFXvYwW8dpgmN3/view?usp=drive_link,7
46,https://nyti.ms/3j4rjb4,7
46,https://www.dropbox.com/s/rvvjr39co8mz3my/1934-08-17_Evening_star.jpg?dl=0,7
47,http://www.fdrlibrary.marist.edu/daybyday/daylog/august-18th-1934/,
47,http://www.fdrlibrary.marist.edu/daybyday/daylog/august-19th-1934/,
47,http://www.fdrlibrary.marist.edu/daybyday/daylog/august-20th-1934,
47,https://drive.google.com/file/d/1o7mRYEE7mVgIrcs-uzJyuCUiJwBXnXIV/view?usp=drive_link,
47,https://drive.google.com/file/d/1M6CQ7N_bvCG19577a4hU9RgpB0R3RxI9/view?usp=drive_link,
47,https://drive.google.com/file/d/1mXLAYV2aamCQvUZgNA9m2bPGhaR4leHR/view?usp=drive_link,
47,https://drive.google.com/drive/folders/1yjoHWpq8CObLVdwdVm3Wf_DMI4QSyYGM?usp=sharing,
47,https://www.findagrave.com/memorial/17442211/helen-early,
48,http://www.fdrlibrary.marist.edu/daybyday/daylog/september-30th-1934/,
48,https://drive.google.com/file/d/1pbSY_8UytjF4aKgHAUsZQdSU4XwNUHAC/view?usp=drive_link,
48,https://drive.google.com/file/d/13nBFCkrCj1U68jRLtiOj_PQsZL9oYUjE/view?usp=drive_link,
48,https://millercenter.org/the-presidency/presidential-speeches/september-30-1934-fireside-chat-6-government-and-capitalism,
49,http://www.fdrlibrary.marist.edu/daybyday/daylog/october-6th-1934/,
49,http://www.fdrlibrary.marist.edu/daybyday/daylog/october-7th-1934/,
49,https://drive.google.com/file/d/135LwFqHBx9CcP1_KqSH8jclFbCm9X4oT/view?usp=drive_link,
49,https://drive.google.com/file/d/19wP041gvlyN-q7FZE5UR39fLHG1EnxmH/view?usp=drive_link,
50,http://www.fdrlibrary.marist.edu/daybyday/daylog/october-12th-1934/,
50,http://www.fdrlibrary.marist.edu/daybyday/daylog/october-13th-1934/,
50,http://www.fdrlibrary.marist.edu/daybyday/daylog/october-14th-1934/,
50,https://drive.google.com/file/d/1YyF9NG0iNMwUsqi_ohmMu1Uo83YUSpSS/view?usp=drive_link,
50,https://drive.google.com/file/d/1gx9OdPhhNnhQO5HiEhJbM0IAy2E8CGXH/view?usp=drive_link,
50,https://drive.google.com/file/d/1oBRuVYcD31B-5vrGpLsb_mNckqzXt-j0/view?usp=drive_link,
51,http://www.fdrlibrary.marist.edu/daybyday/daylog/october-20th-1934/,
51,http://www.fdrlibrary.marist.edu/daybyday/daylog/october-21st-1934/,
51,https://drive.google.com/file/d/1IXo36IR_BL-rHMCxZqAmXlfhjz1t126d/view?usp=drive_link,
51,https://drive.google.com/file/d/1Yc1vMYT2Q6yC7c0AkrDwrf-VG7H_dodD/view?usp=drive_link,
51,https://nyti.ms/3egncWO,28
51,https://www.presidency.ucsb.edu/documents/address-the-college-william-and-mary-upon-receiving-honorary-degree,28
51,https://en.wikipedia.org/wiki/Zable\_Stadium,
51,https://en.wikipedia.org/wiki/Zable_Stadium,
52,http://www.fdrlibrary.marist.edu/daybyday/daylog/april-28th-1935/,
52,https://drive.google.com/file/d/1kNLMtUk-Jj7cG9itGMZAFs1u_R8dEn3e/view?usp=drive_link,
52,https://drive.google.com/file/d/1Fi88vR5b9MStoQr8nAeYDuImgSVeh7-1/view?usp=sharing,
52,https://millercenter.org/the-presidency/presidential-speeches/april-28-1935-fireside-chat-7-works-relief-program-and-social,
52,https://drive.google.com/drive/folders/12zb5F5ekgx4VdV4eV2-BPvOeuFYKii3z?usp=drive_link,
52,https://www.washingtonpost.com/archive/realestate/2004/02/14/where-the-kennedys-and-gores-played/87e9ff8d-0507-4a15-981b-0353a3a0194a/,
52,https://nyti.ms/2V5hly8,35
52,https://www.bostonherald.com/2017/10/29/carr-kennedys-are-original-serial-harassers/,35
52,https://en.wikipedia.org/wiki/Wilson_Brown_\(admiral\,
52,https://www.loc.gov/reSources/hec.47094/,
52,https://www.loc.gov/resource/hec.47094/,
52,http://www.sechistorical.org/museum/galleries/kennedy/legacy\_a.php,
52,http://www.sechistorical.org/museum/galleries/kennedy/legacy_a.php,
52,https://en.wikipedia.org/wiki/Grace_Coolidge,
52,https://en.wikipedia.org/wiki/Wilson_Brown_\(admiral\,
52,https://en.wikipedia.org/wiki/Wilson_Brown_\(admiral\,
52,https://www.worldcat.org/title/virginia-livingston-hunt-papers-1882-1939/oclc/71068856,
52,https://www.worldcat.org/title/virginia-livingston-hunt-papers-1882-1939/oclc/71068856,
52,https://www.washingtonpost.com/archive/realestate/2004/02/14/where-the-kennedys-and-gores-played/87e9ff8d-0507-4a15-981b-0353a3a0194a/,
53,https://drive.google.com/file/d/1dSnDNK3WA6no4uutjMMZFXIhuHavI4T0/view?usp=sharing,
53,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-4th-1935/,
53,https://drive.google.com/file/d/1dc_b5IYTbMcqBN9qZkFL0kmTB2drMI9F/view?usp=drive_link,
53,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-5th-1935/,
53,https://drive.google.com/file/d/1sTPytqVjYw6hUtB5v1APseDWblxWYra0/view?usp=drive_link,
53,https://drive.google.com/drive/folders/1gPvqiJxRrVfhjwDBq-l3DxO0ZAaaGtWt?usp=drive_link,
53,https://www.odmp.org/officer/6635-operative-james-a-hollinger,
53,https://www.odmp.org/officer/6635-operative-james-a-hollinger,
53,https://www.newspapers.com/clip/7453780/james-a-hollinger-27-jul-1936/,
53,https://www.newspapers.com/clip/7453780/james-a-hollinger-27-jul-1936/,
53,https://historicalshop.com/product/the-archive-of-commander-george-a-fox-re-franklin-d-roosevelt/,
53,https://historicalshop.com/product/the-archive-of-commander-george-a-fox-re-franklin-d-roosevelt/,
53,https://en.wikipedia.org/wiki/Works_Progress_Administration,
53,https://en.wikipedia.org/wiki/Second_New_Deal,
54,http://www.fdrlibrary.marist.edu/daybyday/daylog/may-10th-1935/,
54,https://drive.google.com/file/d/1pxv52G-_hI-WUxrTV0ga9M9LwZqNPl7a/view?usp=drive_link,
54,https://drive.google.com/file/d/1_U7yTrEOlcmVcfkLM6M7BypL1x3FqH1s/view?usp=drive_link,
54,https://drive.google.com/file/d/1LSXrpwfOsD1LvLFnclnX27cZi_PF7uDx/view?usp=drive_link,
